imu_ax (m/s^2), imu_ay (m/s^2), kf_ax (m/s^2), kf_ay (m/s^2), odom_v (m/s), odom_w (rad/s), kf_vx (m/s), kf_w (rad/s), odom_x (m), odom_y (m), kf_x (m), kf_y (m), odom_th (rad), kf_th (rad), stamp, 
-0.24457871913909912, 0.5423725843429565, -0.18721886467110757, 0.3827273715684389, 0.3851702898158996, 0.7460453510284424, 0.4833574685922685, 0.7918101952227924, -0.7383851408958435, -2.2692649364471436, 0.08085206034557857, -2.4000303517117536, -2.462610501983889, 1.3124244780647412, 1700248274718274159, 
0.23076486587524414, 0.9333745837211609, 0.16997256837461347, 0.5605864677624941, 0.36922852199089207, 0.6980440020561218, 0.6442153332874397, 0.8701849192285034, -0.7695180177688599, -2.295865774154663, 0.08726541749922972, -2.3757728392973956, -2.384601857479617, 1.3524382162329789, 1700248274829830952, 
-0.3967588543891907, 0.2680763006210327, -0.3143366156351558, 0.30242133859755355, 0.37953345816401346, 0.6916421055793762, 0.42073700088724436, 0.7187895002336653, -0.7961764335632324, -2.3228697776794434, 0.09400177003238715, -2.345408561743303, -2.31475305372809, 1.395158838873832, 1700248274928738759, 
-0.18044191598892212, 0.5579415559768677, -0.19987898903567286, 0.36878667510236274, 0.3690513741838745, 0.6765536069869995, 0.49112673892888975, 0.7508991994747803, -0.8206550478935242, -2.3506102561950684, 0.09775435177339051, -2.3242754511482873, -2.246051826726371, 1.4311531998173905, 1700248275029905813, 
-0.2443532943725586, 0.4363899827003479, -0.237891310099486, 0.3375785126882561, 0.37866801010965523, 0.6869232058525085, 0.45742147144261286, 0.738003206591075, -0.840884268283844, -2.3777003288269043, 0.10115471884671146, -2.3000812568747464, -2.1858018713927403, 1.468633723057745, 1700248275118688446, 
-0.08850705623626709, -0.3796786665916443, -0.1106551171562152, 0.07463009403507158, 0.3709793531640975, 0.6813763380050659, 0.13850495349564262, 0.5388261730106241, -0.8635534048080444, -2.4123637676239014, 0.10332493329386638, -2.2788776510459585, -2.11043065476378, 1.5045287464896828, 1700248275229990583, 
0.17107313871383667, -0.03798377513885498, 0.1301069209107588, 0.16186708694559648, 0.37762929353716995, 0.6802404522895813, 0.2542743610105032, 0.6365843819342458, -0.8818589448928833, -2.445511817932129, 0.1038232073506549, -2.271388459588922, -2.04322052956865, 1.5320309989333198, 1700248275328741944, 
0.1361018419265747, 0.10345274209976196, 0.13528333850512597, 0.19121550417192876, 0.3768255110484044, 0.6331387758255005, 0.3112974829466529, 0.6142532935439681, -0.8985247611999512, -2.4800333976745605, 0.10433161131552443, -2.25833042681971, -1.9773065371620104, 1.5636457370400594, 1700248275429930111, 
0.22531652450561523, 0.12916803359985352, 0.21220319595591325, 0.2094523680194076, 0.39124777034700536, 0.6445913910865784, 0.338479260366071, 0.6188041411839571, -0.9113351106643677, -2.511514186859131, 0.10444425598037813, -2.2426417890742134, -1.9211922534302777, 1.5943795610681468, 1700248275518285149, 
-0.13871920108795166, 0.2603517770767212, -0.0874813183062304, 0.24125146565967176, 0.37538599567535064, 0.6283138990402222, 0.38141857536245494, 0.6325110554209769, -0.9249546527862549, -2.5513546466827393, 0.10404089477114835, -2.225510006624938, -1.8519685831786652, 1.6253962710301106, 1700248275629768961, 
0.24082744121551514, 0.16788393259048462, 0.19290409914945567, 0.22843280754205886, 0.3925315023351593, 0.6623610258102417, 0.35788419338133626, 0.6382869424430179, -0.934334933757782, -2.5886383056640625, 0.10300710735797425, -2.2066126686178382, -1.7902133198495176, 1.6570906026126622, 1700248275728742900, 
-0.22071844339370728, -0.29838114976882935, -0.16058656741968125, 0.09300471051363808, 0.3785043958720634, 0.6446956992149353, 0.17517370482827208, 0.530928489551633, -0.9418825507164001, -2.6264913082122803, 0.10155781171618547, -2.1898914765463977, -1.7245225384602894, 1.688391707661261, 1700248275829744311, 
-0.1796191930770874, 0.5843263268470764, -0.17647993304111909, 0.3187773348009214, 0.38391510620491026, 0.622339129447937, 0.48796292342143865, 0.6532818775774142, -0.9464965462684631, -2.6610491275787354, 0.10030972795342682, -2.179266908820115, -1.6686979819104477, 1.7155306222064721, 1700248275919686604, 
-0.2778952121734619, -0.18885016441345215, -0.26336196167433307, 0.11468557629643952, 0.3716291944432647, 0.5643881559371948, 0.2440561744574605, 0.46991466842167295, -0.949248194694519, -2.7025389671325684, 0.09700510806259532, -2.15659619995469, -1.6042628381754038, 1.7468201189892822, 1700248276029560432, 
0.2112565040588379, -0.19797903299331665, 0.1420289787991963, 0.1286532471302509, 0.4056317981534412, 0.6037869453430176, 0.24931676900659666, 0.516023240806746, -0.9497115612030029, -2.7412631511688232, 0.09486089858800838, -2.1445455700517337, -1.5455753664987593, 1.770640794473015, 1700248276128327609, 
0.24702709913253784, -0.24057161808013916, 0.23165685319123885, 0.10458104561476368, 0.3807680071958117, 0.5775119066238403, 0.2111411738070266, 0.49531336654567426, -0.9479217529296875, -2.779975414276123, 0.09244726479334642, -2.1326332391007283, -1.4866745253402136, 1.7963103180566224, 1700248276229325060, 
0.1406458020210266, 0.2518172860145569, 0.15410381527311953, 0.22298922859633136, 0.3892999092446234, 0.5888715386390686, 0.3826585270155728, 0.5827368602902099, -0.9432023167610168, -2.8232345581054688, 0.0898520078096481, -2.12130846374361, -1.4235093381742236, 1.8216704657665843, 1700248276339710102, 
0.2556267976760864, 0.26869237422943115, 0.24082348107296223, 0.23424591121303467, 0.38004889094010874, 0.5749890804290771, 0.3987935804959161, 0.5873863639473341, -0.9371180534362793, -2.857588768005371, 0.08508936889007881, -2.1027239724259004, -1.3716019325929443, 1.8508407861088574, 1700248276429485280, 
-0.5423077940940857, 0.025071680545806885, -0.4281373360641407, 0.1655796271594455, 0.3947879289141304, 0.5413015484809875, 0.3294666405019804, 0.5025687180564499, -0.9285043478012085, -2.8955936431884766, 0.07969639585602296, -2.0839708958391108, -1.3177785170205343, 1.879629658941556, 1700248276528517119, 
0.39192986488342285, 0.08436864614486694, 0.27230540479371623, 0.17559389433633224, 0.3816116527253853, 0.5629216432571411, 0.332344338159097, 0.528349287696526, -0.9179481863975525, -2.9325578212738037, 0.0746591787208992, -2.068183444679598, -1.2619478933892077, 1.9049346724000744, 1700248276628461234, 
0.3030528426170349, -0.13666963577270508, 0.2984825777888539, 0.1302784351192654, 0.39718897684156346, 0.5600733160972595, 0.27098614791032094, 0.4807568066629709, -0.9034299850463867, -2.973848819732666, 0.0693677255624, -2.0529439199749615, -1.1995736789441536, 1.9310487794096705, 1700248276738812978, 
0.15718358755111694, 0.6625267863273621, 0.17806445216258215, 0.31795609770752625, 0.3825425522380273, 0.5301522016525269, 0.5217850655999784, 0.6093622042285209, -0.8903300166130066, -3.0062355995178223, 0.064054853199633, -2.0388286956074615, -1.1506316666815262, 1.955875786992661, 1700248276829294161, 
-0.18324965238571167, 0.21635091304779053, -0.13067042543956636, 0.22290570622036587, 0.3849769164053813, 0.5369945764541626, 0.406700148476422, 0.5480836607889475, -0.8735953569412231, -3.0416040420532227, 0.05456255071942794, -2.0154129107237098, -1.0965222290618257, 1.9859446801332314, 1700248276929619121, 
0.14687258005142212, 0.6264355778694153, 0.10652819406439304, 0.32869401609067084, 0.3890286167883345, 0.5040649175643921, 0.5334567975103849, 0.6161586423205566, -0.8550302982330322, -3.0760746002197266, 0.04604118407702134, -1.996073948493354, -1.0457867398356568, 2.0136596739535744, 1700248277028411944, 
0.17425686120986938, 0.6652975082397461, 0.1643974471409374, 0.38319807316869403, 0.38639412145027957, 0.5479843616485596, 0.5577615732522337, 0.687028457221097, -0.8366497755050659, -3.1064517498016357, 0.03459071929168722, -1.9719364170426101, -0.9972523499739112, 2.0449856191534272, 1700248277119636174, 
0.16740036010742188, 0.32837337255477905, 0.1668461286087742, 0.267997234327982, 0.3977345402399926, 0.5175979137420654, 0.4646536820327529, 0.5767676975151812, -0.8123331665992737, -3.14237117767334, 0.022094694722745684, -1.94758807070966, -0.9405771309259517, 2.0786903011276627, 1700248277229234922, 
-0.41467761993408203, 0.0564386248588562, -0.3299696825732157, 0.17457795212223678, 0.3923216041257198, 0.5339053273200989, 0.3507926400041188, 0.4976670893670602, -0.7881321310997009, -3.174265146255493, 0.011104149965529886, -1.9278452459626023, -0.8867924841571797, 2.107158901910756, 1700248277331805374, 
0.3147531747817993, 0.12566834688186646, 0.22071377022642713, 0.17724413204716144, 0.3900041532886407, 0.5089002847671509, 0.3604510867288979, 0.49172866603248755, -0.7633004784584045, -3.203695774078369, 0.0020606086182768674, -1.9126315417247755, -0.8368519619458565, 2.131967949278928, 1700248277427750521, 
0.04894036054611206, 0.5071464776992798, 0.0741411288763337, 0.26515520514252416, 0.3953093542301189, 0.45400044322013855, 0.4952267257862796, 0.5354218408175223, -0.7383049726486206, -3.230569362640381, -0.00797671285761239, -1.8966583987904881, -0.7937646069585942, 2.1567665452737623, 1700248277521036607, 
0.5267990827560425, -0.12370038032531738, 0.46054099160092743, 0.12453714611793643, 0.39464633959785134, 0.490203857421875, 0.30904327614219906, 0.4029763975859276, -0.7073656916618347, -3.2608067989349365, -0.020979662854111673, -1.8770706076394272, -0.7409516688140938, 2.182695486956769, 1700248277629749562, 
0.08503443002700806, 0.027877509593963623, 0.1398384057386451, 0.15020653942689424, 0.3971904990291669, 0.4778583347797394, 0.34546686176409575, 0.43479290216108696, -0.6768955588340759, -3.2875287532806396, -0.02989652704087239, -1.8643645034978307, -0.693010445388758, 2.2030579533521215, 1700248277729835582, 
-0.16126394271850586, -0.5946549773216248, -0.11754951765355193, 0.047802999267999816, 0.3911726293267655, 0.4962473213672638, 0.1564741614892598, 0.3055009134609164, -0.6457954049110413, -3.3123507499694824, -0.0393103018893125, -1.8515176361457808, -0.6435558552856567, 2.223939930309301, 1700248277827779957, 
0.40271830558776855, 0.020517289638519287, 0.32701990884228843, 0.15183501816654546, 0.4049164432995863, 0.48803582787513733, 0.3399483335778503, 0.44664145450730464, -0.616462767124176, -3.333460569381714, -0.04482911962737018, -1.8443012522422517, -0.5992915709963088, 2.2401605086679233, 1700248277918522071, 
0.31501030921936035, 0.19688796997070312, 0.3168025675584152, 0.18813110841862243, 0.3941980366953706, 0.4812917411327362, 0.39256809548717203, 0.47923178317676096, -0.5801579356193542, -3.3571979999542236, -0.0555443262001959, -1.8307585484590778, -0.5455238312414479, 2.262748201595584, 1700248278029771798, 
-0.131750226020813, 0.09743839502334595, -0.06633895996817518, 0.15812118879959855, 0.4012587012015306, 0.43164652585983276, 0.37763605029507236, 0.4187131728447214, -0.5450963973999023, -3.3775768280029297, -0.06796652618200699, -1.8157655265168577, -0.5001100469750718, 2.2862532153226436, 1700248278129820879, 
0.0680801272392273, 0.16354870796203613, 0.04848568583369256, 0.18243610993363057, 0.40015082790032164, 0.4835491478443146, 0.38978554893270834, 0.46804226178514874, -0.5104429721832275, -3.395785331726074, -0.08038992261980137, -1.801471942775802, -0.45566512807105336, 2.3075545078621658, 1700248278226792238, 
0.08973044157028198, -0.006865382194519043, 0.08366882791937819, 0.13930268017223726, 0.4137763783497562, 0.4369563162326813, 0.35358449578600576, 0.3939728179047341, -0.47614800930023193, -3.4118125438690186, -0.09333455399713654, -1.7872010221050967, -0.4148925058597633, 2.330421618914072, 1700248278319063183, 
