kf_x, kf_y, stamp, 
3.2163647298083804, -0.2963827045718596, 1701461961679165804, 
3.2256083990341526, -0.2999817901447638, 1701461961789199008, 
3.234635080699353, -0.3037197857071129, 1701461961889411431, 
3.243941777584974, -0.307571988930466, 1701461961987042267, 
3.2527050760528593, -0.3113528923308417, 1701461962079152540, 
3.2617534873685283, -0.3153234920749138, 1701461962189193048, 
3.270971581288493, -0.3193399650601813, 1701461962288158796, 
3.279748199271424, -0.3232668317624877, 1701461962387183741, 
3.289209101685681, -0.32758720702520655, 1701461962477754277, 
3.298247038604864, -0.3317734891421155, 1701461962588208173, 
3.3073534186235003, -0.33609381800230304, 1701461962688191254, 
3.3162062536278687, -0.3405045294128257, 1701461962788264961, 
3.325317930357771, -0.34518823743381893, 1701461962878168602, 
3.333953388533564, -0.3498464665609065, 1701461962989215462, 
3.342745977217636, -0.3544975813505044, 1701461963088411620, 
3.351434248202457, -0.3591713769312493, 1701461963188095622, 
3.359924699801076, -0.36375955923592385, 1701461963278190576, 
3.368948409097677, -0.36852359211308106, 1701461963388220886, 
3.3777465364019803, -0.37310466474402293, 1701461963488379809, 
3.386755471471287, -0.37785600888281873, 1701461963588368312, 
3.3950308470377486, -0.3822384175620325, 1701461963627937981, 
3.403837909238268, -0.38684816828564644, 1701461963748427083, 
3.4124267546617117, -0.39148651519082794, 1701461963838230879, 
3.420955991249944, -0.3961712506420297, 1701461963938304775, 
3.429429028820782, -0.4009161998246108, 1701461964033693420, 
3.438769342541864, -0.40608263775039405, 1701461964143212585, 
3.4474148534597453, -0.41083202051084305, 1701461964243237569, 
3.4558560403467307, -0.41552856356981294, 1701461964333280143, 
3.464678483322003, -0.4202993201260011, 1701461964432799837, 
3.473483256089356, -0.4249605906435663, 1701461964543233857, 
3.4821933230899464, -0.42944425918189005, 1701461964643218099, 
3.490429178114891, -0.43354747334713273, 1701461964694219409, 
3.499807666300845, -0.4382365917838057, 1701461964783180405, 
3.508651203437093, -0.4426300433893631, 1701461964883192141, 
3.5175550635873596, -0.4469762715014877, 1701461964993223039, 
3.526345875507091, -0.451324805449286, 1701461965093224694, 
3.535277960432115, -0.4557947632755464, 1701461965183304697, 
3.5440963755285226, -0.46027172628697277, 1701461965283186484, 
3.553194239011965, -0.4648514978544191, 1701461965393243044, 
3.5619702093585373, -0.4692140696646976, 1701461965489218942, 
3.5704099673832577, -0.47336265838070174, 1701461965533343314, 
3.5792242500593314, -0.47763030357269953, 1701461965633166697, 
3.587492767651544, -0.4815063944625861, 1701461965793237599, 
3.5964760868799472, -0.4856038678964743, 1701461965843250519, 
3.6059049467580984, -0.4897199267578459, 1701461965933350561, 
3.614740040962373, -0.4932779738580772, 1701461966033421359, 
3.624002621783278, -0.496922419690496, 1701461966143655453, 
3.633328289206377, -0.5002474069659135, 1701461966243242301, 
3.642615782502511, -0.5033227699963676, 1701461966333693036, 
3.6515176279972756, -0.5059505814830696, 1701461966433518593, 
3.6601723577695067, -0.5082357788597324, 1701461966543455151, 
3.669000402065027, -0.5107251644509674, 1701461966643269990, 
3.676941472919458, -0.5128312143712822, 1701461966689241188, 
3.685075782422848, -0.5149364956958931, 1701461966803213357, 
3.6919325786663477, -0.5167233654808555, 1701461966893208474, 
3.69842703204224, -0.5184847862988996, 1701461966993261332, 
3.7040820835526116, -0.520088360052476, 1701461967089224208, 
3.7095292819576415, -0.5216732287254938, 1701461967183037151, 
3.714835386288965, -0.5232338020399949, 1701461967284225205, 
3.720116605790215, -0.5248636859045679, 1701461967393270625, 
3.7247297410657527, -0.5263642569178723, 1701461967490412375, 
3.7284340722219236, -0.5276675550277165, 1701461967604239830, 
3.731701668039417, -0.5288817801162545, 1701461967693523533, 
3.734844122967821, -0.5301183589995553, 1701461967793224605, 
3.7380863769714052, -0.5314849764924102, 1701461967890231133, 
3.7409111046670676, -0.5327999415486208, 1701461967984031859, 
3.743382976416583, -0.5340581346712784, 1701461968093564623, 
3.7454922676175886, -0.535176157105944, 1701461968193422671, 
3.7469972231811592, -0.5361495749724904, 1701461968290658994, 
3.7485666005649345, -0.5371535786729721, 1701461968383547103, 
3.749737465393576, -0.5380272949800887, 1701461968484278668, 
3.750532016859501, -0.5386343866533839, 1701461968593386307, 
3.7512234512330456, -0.5392120703051859, 1701461968690601982, 
3.751597618345337, -0.5396425521912025, 1701461968804003979, 
3.7517210502378253, -0.5398458301002703, 1701461968885604148, 
3.7519016802161254, -0.5401049966378468, 1701461968993294040, 
3.752147121879567, -0.5405155911227699, 1701461969090638118, 
3.752192432603819, -0.5406918967938803, 1701461969182897514, 
3.752614053042604, -0.5411605200341765, 1701461969281679438, 
3.753217739659661, -0.5415498401862129, 1701461969393462137, 
3.7532830514108784, -0.5417857334575514, 1701461969491685929, 
3.7532909845318887, -0.5418843181944903, 1701461969600987584, 
3.7534389551801945, -0.5426743537778814, 1701461969681106903, 
3.7539357231814465, -0.5436351796625665, 1701461969793402827, 
3.7541163613833946, -0.5441358369928433, 1701461969891617492, 
3.7540417935941806, -0.5441327358812107, 1701461969983573171, 
3.75406111011579, -0.5439461128178844, 1701461970093369948, 
3.7539866400021924, -0.5430783304173364, 1701461970193639659, 
3.754070784861899, -0.5423243161747281, 1701461970291453873, 
3.754108172367883, -0.5418977444258628, 1701461970383304265, 
3.754120134135037, -0.5416028680659094, 1701461970480954097, 
3.7541182246376588, -0.5414146333287998, 1701461970593686183, 
3.7541321419969265, -0.5413346209771118, 1701461970691617498, 
3.7541197867432445, -0.5412532603128265, 1701461970783284002, 
3.754115280062039, -0.5412046352102946, 1701461970892850477, 
3.754113268542762, -0.5411751004013564, 1701461970994410760, 
3.7541094118488547, -0.5411409521105859, 1701461971091690658, 
3.754108041553521, -0.5411121999514629, 1701461971183405083, 
3.754105156683914, -0.5410715945610184, 1701461971281174813, 
3.7541050170323262, -0.541052682469745, 1701461971394516217, 
3.7541049301797687, -0.5410410209375957, 1701461971492398466, 
3.7541051368128504, -0.5410269526623572, 1701461971583014281, 
3.7541054195572143, -0.5410047523029546, 1701461971693921761, 
3.7541064586143524, -0.5409768296814748, 1701461971794293407, 
3.754106914852858, -0.5409845707314437, 1701461971891753953, 
3.7541074132696117, -0.5409777076795275, 1701461971985604459, 
3.7541071444906056, -0.5409844962201189, 1701461972094729384, 
3.7541061741202006, -0.540997207486996, 1701461972194793968, 
3.7541067700981094, -0.5409889022770222, 1701461972292268301, 
3.7541065186837903, -0.540991956615551, 1701461972385243145, 
3.7541053192633727, -0.5410036283195178, 1701461972494686603, 
3.7541052010330405, -0.5410040387447308, 1701461972596525166, 
3.7541050606342297, -0.5410050139303442, 1701461972692307327, 
3.7541046667073825, -0.5410081734783393, 1701461972802194772, 
3.7541054020362625, -0.5410020819964984, 1701461972894264288, 
3.7541065080607754, -0.5409935256082329, 1701461972993657423, 
3.754107287495715, -0.5409878076485203, 1701461973092840461, 
3.7541063734081788, -0.5409948581328055, 1701461973184261908, 
3.7541058933538483, -0.5409983518446904, 1701461973294043061, 
3.7541071675976916, -0.5409890590791695, 1701461973393470588, 
3.7541055980278464, -0.5410003863617471, 1701461973693060468, 
3.754104447439972, -0.5410084465937505, 1701461973793186301, 
3.7541038402133267, -0.5410125992846015, 1701461974033264883, 
3.754106353440831, -0.5409950519223141, 1701461974144380900, 
3.754107462764072, -0.5409874826591982, 1701461974243395078, 
3.7541075818074163, -0.5409867442655162, 1701461974333570544, 
3.754107084951362, -0.5409901719121263, 1701461974433065119, 
3.754106843952277, -0.5409918110155324, 1701461974544467018, 
3.7541065929010453, -0.5409935080527412, 1701461974593465510, 
3.7541067515421496, -0.5409924323776814, 1701461974693598882, 
3.754107145546421, -0.5409897831484147, 1701461974802929987, 
3.7541073507124896, -0.5409884143591183, 1701461974894198598, 
3.7541095826003916, -0.5409734691307281, 1701461974993349904, 
3.754107943513596, -0.5409844616930034, 1701461975094341614, 
3.7541094575128326, -0.5409743495296899, 1701461975184376797, 
3.7541106391592463, -0.540966485063234, 1701461975254684409, 
3.7541113584720653, -0.5409617111091835, 1701461975344434009, 
3.754112798382603, -0.5409521448278534, 1701461975443353886, 
3.7541128966300787, -0.540951507106871, 1701461975534243724, 
3.754112705740645, -0.5409527832844614, 1701461975603141817, 
3.754113377377031, -0.5409483299481183, 1701461975693743265, 
3.7541119308239037, -0.5409579313962524, 1701461975793328960, 
3.7541111197379498, -0.5409633080432251, 1701461975893951992, 
3.75410827420606, -0.5409821640999878, 1701461976002822230, 
3.754108504822927, -0.5409806298064396, 1701461976093844885, 
3.754108076656661, -0.5409834639329029, 1701461976193143552, 
3.7541054030691754, -0.5410011635553423, 1701461976294476789, 
3.7541046865851104, -0.5410059015781044, 1701461976384434217, 
3.7541046680550716, -0.5410060217110755, 1701461976494639017, 
3.754104105598687, -0.541009742137669, 1701461976593164202, 
3.7541046559980393, -0.5410061001179456, 1701461976734569082, 
3.7541024173383777, -0.5410209075251474, 1701461976834286088, 
3.754105541307493, -0.5410002450582053, 1701461977094464973, 
3.754106098203715, -0.5409965636688786, 1701461977134598701, 
3.754103773962556, -0.541011933173815, 1701461977443367121, 
3.7541038898006027, -0.541011166389535, 1701461977534693994, 
3.7541046818417048, -0.5410059295583547, 1701461977584450257, 
3.754105684911537, -0.5409992983563902, 1701461977694616611, 
3.7541040032851742, -0.5410104154882772, 1701461977793593958, 
3.7541068465326997, -0.5409916200012483, 1701461977894481285, 
3.7541071636877805, -0.5409895240885376, 1701461978004655265, 
3.7541076811847196, -0.5409861037113883, 1701461978054304309, 
3.7541075158728, -0.5409871965996439, 1701461978143067296, 
3.7541069334000987, -0.5409910466074309, 1701461978243414585, 
3.7541068810804483, -0.5409913923757027, 1701461978334281115, 
3.754106553937545, -0.5409935545824341, 1701461978454545887, 
3.754107172103825, -0.5409894689148308, 1701461978544519677, 
3.7541102845890895, -0.5409688979314516, 1701461978643377498, 
3.7541092613885163, -0.5409756606573929, 1701461978694628518, 
3.7541087005418627, -0.5409793673676286, 1701461978804078201, 
3.7541060154855046, -0.5409971128896204, 1701461978884580892, 
3.7541042448459456, -0.5410088148229079, 1701461978993400524, 
3.7541042797234, -0.5410085842015107, 1701461979094542762, 
3.754103826454323, -0.5410115797513453, 1701461979204409459, 
3.7541022300134976, -0.541022130324998, 1701461979294682899, 
3.7541017906308176, -0.5410250340583449, 1701461979394424119, 
3.754104146156386, -0.5410094668763551, 1701461979494542909, 
3.75410305961686, -0.5410166475828726, 1701461979583800881, 
3.7541017097535105, -0.5410255684639558, 1701461979694005409, 
3.7541038907807858, -0.5410111546346412, 1701461979794486604, 
3.754104061820544, -0.5410100243000799, 1701461979894562883, 
3.754107625182609, -0.5409864751342831, 1701461980004447603, 
3.7541080719126145, -0.5409835228751305, 1701461980083863651, 
3.754109463129834, -0.5409743287911036, 1701461980335438317, 
3.7541078814750826, -0.5409847814406502, 1701461980404689135, 
3.754105433562636, -0.5410009588599634, 1701461980694481219, 
3.7541043099892693, -0.5410083841536288, 1701461980735414677, 
3.7541064189203617, -0.540994446957221, 1701461980854707108, 
3.75410574592333, -0.5409988945606774, 1701461980943814621, 
3.754107146732249, -0.540989637116988, 1701461981044415343, 
3.7541089357879964, -0.5409778139001845, 1701461981135403227, 
3.7541070845076066, -0.5409900483431481, 1701461981254654096, 
3.7541073538688976, -0.5409882682319623, 1701461981344427832, 
3.754106193873295, -0.5409959342144134, 1701461981394475538, 
3.7541019571523537, -0.5410239331278709, 1701461981494229490, 
3.7541035827644986, -0.5410131900561596, 1701461981584459474, 
3.7541041068415337, -0.5410097266263925, 1701461981685542975, 
3.7541062677387282, -0.5409954460684143, 1701461981844410455, 
3.754104387420725, -0.5410078723841396, 1701461981894661194, 
3.7541055689491594, -0.5410000641076579, 1701461982003973714, 
3.754104634556289, -0.5410062391572971, 1701461982084082973, 
3.754105572924799, -0.5410000378347423, 1701461982194242268, 
3.754105834482956, -0.5409983092963626, 1701461982294434841, 
3.754106374481088, -0.5409947406539422, 1701461982384227454, 
3.7541050673563383, -0.5410033789448864, 1701461982494610173, 
3.754105652383643, -0.5409995127216694, 1701461982594463511, 
3.754106514095489, -0.5409938179960145, 1701461982695541261, 
3.7541045673370586, -0.5410066833888191, 1701461982787871150, 
3.754102982097989, -0.5410171596159333, 1701461982898129991, 
3.7541029863660396, -0.5410171314034173, 1701461982990035835, 
3.754103711821726, -0.5410123371391053, 1701461983090443839, 
3.754102933783885, -0.5410174788717687, 1701461983187824399, 
3.7541026951495735, -0.541019055854172, 1701461983298545484, 
3.754103233303117, -0.5410154993979375, 1701461983490116910, 
3.754103964694154, -0.5410106659135719, 1701461983630543967, 
3.754101767814865, -0.5410251841894119, 1701461983844499642, 
3.7541003821798804, -0.5410343412574474, 1701461983989098932, 
3.7541033760336115, -0.5410145560505499, 1701461984078848984, 
3.754105806111865, -0.5409984965798741, 1701461984189605225, 
3.754105418520317, -0.5410010579838247, 1701461984290566174, 
3.7541067400684507, -0.5409923243685575, 1701461984339435253, 
3.754104451038539, -0.5410074517203342, 1701461984450014782, 
3.7541032554791105, -0.5410153527806708, 1701461984549448361, 
3.7541046278675503, -0.5410062831413016, 1701461984639662495, 
3.7541055724935224, -0.5410000404167167, 1701461984739494935, 
3.7541064716835555, -0.5409940979483406, 1701461984788926795, 
3.754108924152559, -0.5409778903353246, 1701461984899464619, 
3.754109170865388, -0.540976259876601, 1701461984989452441, 
3.754108360689862, -0.5409816140745323, 1701461985090450624, 
3.7541060773984505, -0.540996703661032, 1701461985188835954, 
3.7541059829625674, -0.5409973277473966, 1701461985279162249, 
3.75410449227167, -0.5410071792789081, 1701461985389527100, 
3.754102765747975, -0.5410185893521647, 1701461985490502331, 
3.754102124530334, -0.5410228269607888, 1701461985589120651, 
3.754102686112925, -0.5410191156145584, 1701461985680089126, 
3.754104884297511, -0.5410045884850458, 1701461985789606779, 
3.7541046792860175, -0.5410059433388703, 1701461985889428276, 
3.754104737410644, -0.5410055592083125, 1701461985984172924, 
3.754105967157599, -0.5409974321887063, 1701461986095649004, 
3.754104746159569, -0.5410055013863347, 1701461986194479655, 
3.7541036079483923, -0.5410130234774647, 1701461986296509102, 
3.7541023418761883, -0.5410213905670114, 1701461986404223654, 
3.7541048889863307, -0.5410045574885575, 1701461986494117452, 
3.754104383833813, -0.5410078958868193, 1701461986594440491, 
3.7541065780489014, -0.5409933949726556, 1701461986695874854, 
3.754108557065037, -0.5409803162388749, 1701461986783874199, 
3.754106248287157, -0.5409955742762552, 1701461986884670100, 
3.7541080792661083, -0.5409834738749848, 1701461986994440085, 
3.754107875931081, -0.540984817656613, 1701461987095449427, 
3.75410756529295, -0.5409868705284241, 1701461987184277329, 
3.754107754479751, -0.5409856202427181, 1701461987294381900, 
3.754106737459709, -0.5409923414377917, 1701461987394294524, 
3.754107856532101, -0.5409849457819513, 1701461987490446691, 
3.7541080641780096, -0.5409835735019358, 1701461987604712681, 
3.754109930408369, -0.5409712400922643, 1701461987694248053, 
3.7541114275945136, -0.5409613456068595, 1701461987794514183, 
3.754112769173607, -0.5409524794941996, 1701461987890600507, 
3.754111796427063, -0.54095890812422, 1701461987984656882, 
3.7541113716874217, -0.5409617151019849, 1701461988094554576, 
3.75410932695054, -0.5409752281632804, 1701461988193939911, 
3.754108172722151, -0.5409828561054519, 1701461988290369218, 
3.7541092561364446, -0.5409756961466777, 1701461988405326577, 
3.75411055922535, -0.5409670844348929, 1701461988494022449, 
3.7541105194791475, -0.5409673471109522, 1701461988594447165, 
3.7541086452127432, -0.5409797336372415, 1701461988690566668, 
3.754108165198009, -0.5409829058942041, 1701461988994402387, 
3.75410720509907, -0.5409892508480909, 1701461989090794255, 
3.7541073623695183, -0.5409882115097155, 1701461989394114014, 
3.7541074569806687, -0.5409875863126292, 1701461989445662139, 
3.754105317796174, -0.5410017234773798, 1701461989535016532, 
3.7541052745318844, -0.541002009400431, 1701461989634151385, 
3.754105519814245, -0.5410003884170093, 1701461989744481489, 
3.7541061657349424, -0.5409961197452404, 1701461989794574046, 
3.754102983490619, -0.5410171501161741, 1701461989891617568, 
3.754104868929282, -0.5410046898839945, 1701461990004999419, 
3.7541043376567202, -0.5410082008654542, 1701461990086559431, 
3.7541046324927776, -0.5410062523882039, 1701461990194715860, 
3.7541044125962086, -0.5410077056118305, 1701461990224847910, 
3.7541047096473914, -0.5410057424934231, 1701461990333947344, 
3.7541044813873983, -0.541007250989775, 1701461990434059808, 
3.7541056983581704, -0.5409992083861783, 1701461990544243600, 
3.7541060364428316, -0.5409969740648343, 1701461990642639252, 
3.754104570601817, -0.541006661409829, 1701461990733777049, 
3.754104490020923, -0.5410071939592729, 1701461990835180376, 
3.754101540807341, -0.5410266845795406, 1701461990944610041, 
3.754102692776033, -0.541019071518456, 1701461991042712114, 
3.754103335812289, -0.5410148218440551, 1701461991134995110, 
3.7541028785470187, -0.5410178437973591, 1701461991234712429, 
3.75410551292394, -0.5410004338041117, 1701461991343996403, 
3.75410287707053, -0.5410178535534128, 1701461991441985185, 
3.754102186835661, -0.5410224151718127, 1701461991535166095, 
3.754102467371298, -0.5410205611785132, 1701461991635683214, 
3.7541028542049544, -0.5410180046774477, 1701461991744059063, 
3.754103790708096, -0.5410118155221001, 1701461991794001262, 
3.7541073267922482, -0.5409884462625424, 1701461991892311913, 
3.7541050703264176, -0.5410033587791269, 1701461992195695409, 
3.754102740602251, -0.5410187554640562, 1701461992292730063, 
3.75410246667163, -0.5410205658235977, 1701461992595539822, 
3.754103852219607, -0.5410114090021385, 1701461992693539199, 
3.754104280103523, -0.5410085811944771, 1701461992803237304, 
3.7541053667014426, -0.5410014000734338, 1701461992894987238, 
3.7541051167898867, -0.541003051688075, 1701461992995549199, 
3.7541047180167215, -0.5410056871012753, 1701461993093679845, 
3.754104718473759, -0.5410056840750243, 1701461993184612265, 
3.754103803460658, -0.5410117312134122, 1701461993283484451, 
3.7540995501408134, -0.5410398405438238, 1701461993395550089, 
3.7541014146287757, -0.5410275184982404, 1701461993493508502, 
3.7541007825640484, -0.541031695580386, 1701461993586613459, 
3.754100235511395, -0.5410353107723289, 1701461993683612262, 
3.754099519016527, -0.5410400457459016, 1701461993796619340, 
3.754099645782205, -0.5410392078310159, 1701461993893519808, 
3.754101993574552, -0.5410236917357806, 1701461993986624998, 
3.7540992497066625, -0.5410418251494672, 1701461994083161880, 
3.754099490142811, -0.5410402361065973, 1701461994197565671, 
3.7541003123137275, -0.5410348024916034, 1701461994293517694, 
3.75409952556698, -0.5410400018996582, 1701461994386632978, 
3.754100451263223, -0.5410338841108374, 1701461994484505887, 
3.754100856238964, -0.5410312076496056, 1701461994597578663, 
3.754101223644843, -0.541028779484721, 1701461994694526923, 
3.7541025865729547, -0.5410197719995451, 1701461994785651394, 
3.754102786979487, -0.5410184474960837, 1701461994884433829, 
3.7541037303746383, -0.5410122126177288, 1701461994994582143, 
3.754104772369551, -0.5410053260330463, 1701461995044570548, 
3.7541046378851846, -0.5410062147849157, 1701461995135479969, 
3.754103090321224, -0.5410164425995283, 1701461995234108154, 
3.754101298117621, -0.5410282872678489, 1701461995284721075, 
3.754103138012597, -0.5410161274249579, 1701461995345572313, 
3.754103562101697, -0.5410133245732545, 1701461995394576854, 
3.7541048115616964, -0.5410050668786756, 1701461995444578403, 
3.754104427935423, -0.5410076022822643, 1701461995494538188, 
3.754103403770794, -0.5410143710499381, 1701461995535485546, 
3.754104300196215, -0.5410084465201721, 1701461995585651618, 
3.7541035432960737, -0.5410134489480171, 1701461995634014509, 
3.7541027508272937, -0.541018686465173, 1701461995794674842, 
3.7541027205347146, -0.5410188866967612, 1701461995895575644, 
3.754100787020683, -0.5410316655156163, 1701461997584898284, 
3.754101932226008, -0.541024096730487, 1701461997684871324, 
3.7541048269618704, -0.5410049650876316, 1701461997795011165, 
3.7541059325641917, -0.5409976580367875, 1701461997895562961, 
3.754104697286973, -0.54100582211735, 1701461997986603778, 
3.7541039457255962, -0.5410107892681852, 1701461998085653952, 
3.7541048998519764, -0.5410044833417431, 1701461998195602782, 
3.7541053887698546, -0.5410012520302984, 1701461998295568381, 
3.7541086477685033, -0.540979712971133, 1701461998386614955, 
3.7541094986762498, -0.5409740892289794, 1701461998485461430, 
3.7541111968919636, -0.540962865540075, 1701461998595615816, 
3.754109358159661, -0.5409750179151299, 1701461998695581721, 
3.754109617040586, -0.5409733069456368, 1701461998786624149, 
3.7541092591405354, -0.5409756723467639, 1701461998885699485, 
3.754107354874869, -0.5409882578570141, 1701461998994745770, 
3.754105883660579, -0.5409979812874459, 1701461999095521379, 
3.754105633694061, -0.5409996333493479, 1701461999186917656, 
3.7541046332751598, -0.5410062452392369, 1701461999284775459, 
3.7541066099468403, -0.5409931811790077, 1701461999394850103, 
3.7541073133792486, -0.5409885321099749, 1701461999495591713, 
3.7541065327113414, -0.5409936916364763, 1701461999585660033, 
3.7541064246258564, -0.5409944059884496, 1701461999684835130, 
3.754103721442116, -0.5410122716532347, 1701461999795673410, 
3.754104601493415, -0.541006455294396, 1701461999895570190, 
3.754106209916511, -0.5409958250235308, 1701461999985680856, 
3.754106175781816, -0.5409960506210619, 1701462000085009057, 
3.754106367917741, -0.5409947807700275, 1701462000195718149, 
3.754106466360253, -0.5409941301506406, 1701462000295653100, 
3.7541054326398187, -0.541000962141371, 1701462000385684864, 
3.754103633101696, -0.5410128555271608, 1701462000484854041, 
3.754104198383561, -0.541009119509991, 1701462000595735089, 
3.7541067005497206, -0.540992582353659, 1701462000695626437, 
3.754107231706403, -0.5409890718594906, 1701462000785684486, 
3.7541087726794307, -0.5409788873480673, 1701462000885370549, 
3.7541083913507074, -0.5409814075995018, 1701462000995685921, 
3.7541074763995326, -0.5409874546427152, 1701462001095613446, 
3.7541057477916997, -0.54099887926581, 1701462001185706511, 
3.754106636240105, -0.5409930073813063, 1701462001285336636, 
3.75410446417871, -0.5410073628593386, 1701462001395642401, 
3.7541047941658974, -0.5410051819264726, 1701462001495593739, 
3.754102720643993, -0.5410188861470338, 1701462001586724078, 
3.754103066023905, -0.5410166034800712, 1701462001695730288, 
3.7541027171438537, -0.5410189092817674, 1701462001795364821, 
3.7541043669991745, -0.5410080051351893, 1701462001895651112, 
3.754103962865642, -0.5410106761149248, 1701462001985713526, 
3.754101741795625, -0.5410253555079787, 1701462002085416620, 
3.7541029169162674, -0.5410175889553149, 1701462002194782614, 
3.754105341879925, -0.5410015619950714, 1701462002295619742, 
3.754108973158575, -0.5409775623112264, 1701462002384893758, 
3.754108902996529, -0.5409780260214977, 1701462002484744443, 
3.754107047871664, -0.5409902868286871, 1701462002595661226, 
3.7541077029863414, -0.5409859570739305, 1701462002695626661, 
3.75410529825256, -0.541001850335313, 1701462002784741138, 
3.754105134622554, -0.5410029317921803, 1701462002884918418, 
3.7541080976624044, -0.5409833485969764, 1701462002994838377, 
3.754105436568423, -0.541000936184779, 1701462003095645497, 
3.754107120583052, -0.540989806267443, 1701462003184758646, 
3.75410565356224, -0.540999502038712, 1701462003285250892, 
3.7541053442161902, -0.5410015465555009, 1701462003394832698, 
3.754106557177985, -0.5409935299000446, 1701462003495637008, 
3.754107898289658, -0.5409846662816817, 1701462003584774491, 
3.7541087054604523, -0.5409793315626408, 1701462003685055183, 
3.7541076394700905, -0.5409863768609676, 1701462003794899879, 
3.7541079309119416, -0.5409844506756883, 1701462003895680359, 
3.754106695527507, -0.5409926155259581, 1701462003984777309, 
3.75410473350188, -0.5410055828629553, 1701462004084916803, 
3.7541046095944455, -0.541006401786746, 1701462004195676413, 
3.754105001485597, -0.5410038117163024, 1701462004295681786, 
3.7541055896266506, -0.5409999245993147, 1701462004384794128, 
3.7541057901219324, -0.5409985994943832, 1701462004484967260, 
3.7541052617603494, -0.5410020915193909, 1701462004595686661, 
3.7541068895257053, -0.5409913333615125, 1701462004695689491, 
3.7541061952014783, -0.5409959222598171, 1701462004785678381, 
3.7541049821263663, -0.5410039396645194, 1701462004885069609, 
3.754105809778802, -0.5409984695790784, 1701462004991668502, 
3.7541049452888804, -0.5410041831292505, 1701462005092715465, 
3.7541049457464544, -0.5410041801006182, 1701462005188951432, 
3.75410550630693, -0.541000475270312, 1701462005280958431, 
3.754103992684221, -0.5410104790256163, 1701462005391662864, 
3.7541031710548234, -0.5410159092934704, 1701462005491678053, 
3.75410353305675, -0.541013516768232, 1701462005590692202, 
3.7541026841611975, -0.541019127243193, 1701462005679832062, 
3.75410216050771, -0.5410225880999847, 1701462005789888757, 
3.7541000962057662, -0.5410362313757401, 1701462005891648496, 
3.7540995436020475, -0.5410398836045122, 1701462005984743331, 
3.7540993775940517, -0.5410409807646631, 1701462006085738682, 
3.7540993846166306, -0.5410409343406059, 1701462006194929287, 
3.7541023669881843, -0.5410212233700147, 1701462006295693416, 
3.7541031051078106, -0.5410163449932078, 1701462006384777263, 
3.7541048744698626, -0.5410046509661302, 1701462006484890340, 
3.7541039596409522, -0.5410106972167216, 1701462006594765331, 
3.754104007247466, -0.541010382576614, 1701462006695675708, 
3.754105368500153, -0.5410013858049643, 1701462006784787629, 
3.7541043630156024, -0.5410080312380258, 1701462006885093352, 
3.754102709996875, -0.5410189563612756, 1701462006994845510, 
3.7541041354654148, -0.5410095351653375, 1701462007095674391, 
3.754102960916393, -0.5410172979933663, 1701462007184768872, 
3.754101103459558, -0.5410295743042942, 1701462007285349255, 
3.75410109267049, -0.5410296456173893, 1701462007395669054, 
3.754100871660701, -0.5410311063187156, 1701462007496663091, 
3.754102431196839, -0.5410207990207062, 1701462007604768920, 
3.754104300594042, -0.5410084437801319, 1701462007684893504, 
3.7541032078642917, -0.5410156658589712, 1701462007795683170, 
3.7541054810607233, -0.5410006418223743, 1701462007897041131, 
3.7541072563010096, -0.5409889088961592, 1701462008004879460, 
3.7541094806501656, -0.5409742076797053, 1701462008084928949, 
3.7541084231311985, -0.5409811970479207, 1701462008195673699, 
3.7541075581555083, -0.5409869138590162, 1701462008297666898, 
3.7541059537036934, -0.5409975180272323, 1701462008385704954, 
3.75410810876122, -0.5409832747671903, 1701462008484907646, 
3.7541073959117393, -0.5409879861492785, 1701462008595587031, 
3.754105694947617, -0.5409992281941769, 1701462008691698698, 
3.7541047108592593, -0.54100573224106, 1701462008784785349, 
3.754104780078817, -0.541005274750979, 1701462008885528857, 
3.7541032329155, -0.5410155002869298, 1701462008995067577, 
3.7541057825222683, -0.5409986493770066, 1701462009091538037, 
3.7541042187680023, -0.5410089845465712, 1701462009185138867, 
3.754105321260962, -0.5410016979416173, 1701462009285072223, 
3.7541035769426063, -0.5410132264634198, 1701462009395051557, 
3.754104091652393, -0.5410098246457349, 1701462009491065664, 
3.7541045764164718, -0.5410066207444365, 1701462009585173515, 
3.754107523054641, -0.5409871458810618, 1701462009685799831, 
3.754108655697555, -0.5409796599986723, 1701462009795090727, 
3.7541083594319296, -0.5409816180580806, 1701462009892103092, 
3.7541073220106544, -0.5409884745780019, 1701462009985185506, 
3.7541048101911527, -0.5410050757307856, 1701462010086240446, 
3.7541049861308085, -0.5410039129161037, 1701462010195248034, 
3.7541039521904067, -0.5410107464653223, 1701462010292187226, 
3.7541040237278445, -0.5410102736615147, 1701462010385905166, 
3.754104568807146, -0.5410066711124928, 1701462010487477219, 
3.7541057042247363, -0.5409991668754258, 1701462010595455630, 
3.7541048995597683, -0.5410044850861248, 1701462010692022070, 
3.7541052447822927, -0.5410022034213802, 1701462010785097941, 
3.754104228483901, -0.5410089203586601, 1701462010886448788, 
3.7541030613350244, -0.5410166342875243, 1701462010994822175, 
3.754102172066877, -0.5410225116172899, 1701462011092193273, 
3.754103687531021, -0.5410124955531581, 1701462011185783781, 
3.7541037625783127, -0.5410119995353081, 1701462011295823751, 
3.75410384023681, -0.5410114862581804, 1701462011394935780, 
3.7541050055479497, -0.5410037844791011, 1701462011492285261, 
